age,education,marital-status,occupation,race,sex,hours-per-week,native-country,income
75,HS-grad,Married-civ-spouse,Farming-fishing,3,0,15,1,0
53,HS-grad,Divorced,Adm-clerical,1,1,30,1,0
36,11th,Never-married,Transport-moving,2,0,40,1,0
47,Prof-school,Married-civ-spouse,Prof-specialty,1,0,40,1,1
67,HS-grad,Married-civ-spouse,Farming-fishing,1,0,25,1,0
29,Some-college,Never-married,Farming-fishing,1,0,40,0,0
32,Some-college,Separated,Farming-fishing,1,1,65,1,0
42,HS-grad,Divorced,Sales,1,0,20,1,0
41,Bachelors,Married-civ-spouse,Exec-managerial,1,0,50,1,1
46,Bachelors,Separated,Prof-specialty,1,1,50,1,0
48,Assoc-acdm,Married-civ-spouse,Protective-serv,1,0,40,1,1
55,HS-grad,Married-civ-spouse,Protective-serv,1,0,40,1,0
68,HS-grad,Widowed,other,1,1,40,1,0
49,Some-college,Never-married,Other-service,1,0,20,1,0
62,7th-8th,Divorced,Handlers-cleaners,1,1,40,0,0
30,Assoc-acdm,Married-spouse-absent,Adm-clerical,1,1,45,1,0
56,Some-college,Married-civ-spouse,Protective-serv,1,0,40,1,0
37,HS-grad,Separated,Handlers-cleaners,1,0,48,1,0
22,Some-college,Never-married,Other-service,1,0,40,1,0
56,HS-grad,Married-civ-spouse,Handlers-cleaners,1,0,40,1,0
53,Bachelors,Separated,Adm-clerical,2,0,40,1,0
53,Assoc-voc,Divorced,Craft-repair,1,0,40,0,1
51,9th,Widowed,Craft-repair,1,0,30,1,0
41,HS-grad,Divorced,Exec-managerial,1,1,60,1,1
34,HS-grad,Married-civ-spouse,Exec-managerial,1,0,50,1,0
24,Some-college,Married-civ-spouse,Adm-clerical,1,1,40,1,0
40,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,0
23,Bachelors,Never-married,Adm-clerical,1,1,40,1,0
28,HS-grad,Never-married,Other-service,1,1,40,1,0
53,HS-grad,Married-civ-spouse,Machine-op-inspct,3,0,40,1,0
52,Some-college,Married-civ-spouse,Adm-clerical,1,0,44,1,1
33,Doctorate,Married-civ-spouse,Prof-specialty,3,0,20,0,0
28,HS-grad,Divorced,Handlers-cleaners,1,1,40,1,0
45,Masters,Divorced,Adm-clerical,2,1,40,0,0
40,Bachelors,Married-civ-spouse,Adm-clerical,1,0,40,1,1
60,Some-college,Married-civ-spouse,Other-service,1,0,40,1,1
24,12th,Never-married,Transport-moving,1,0,55,0,0
50,Bachelors,Widowed,Prof-specialty,1,1,40,1,0
44,Bachelors,Separated,Tech-support,2,1,40,1,0
19,HS-grad,Never-married,Other-service,1,1,40,1,0
36,HS-grad,Never-married,Exec-managerial,1,0,55,1,0
33,Assoc-acdm,Never-married,Tech-support,1,0,40,1,0
52,10th,Married-civ-spouse,Machine-op-inspct,1,0,50,1,0
51,HS-grad,Married-civ-spouse,Craft-repair,1,0,50,1,0
44,Some-college,Married-civ-spouse,Sales,1,1,40,1,1
19,9th,Never-married,other,1,1,40,1,0
49,HS-grad,Married-civ-spouse,Exec-managerial,1,0,40,0,0
17,10th,Never-married,other,1,0,40,1,0
20,Some-college,Never-married,Craft-repair,1,1,20,1,0
53,Assoc-acdm,Married-civ-spouse,Tech-support,1,0,40,1,1
25,Assoc-voc,Never-married,Farming-fishing,1,0,20,1,0
48,Some-college,Never-married,Exec-managerial,1,0,72,1,0
27,HS-grad,Never-married,Adm-clerical,3,0,40,1,0
21,Some-college,Never-married,Other-service,1,1,15,1,0
29,HS-grad,Married-civ-spouse,Handlers-cleaners,1,0,40,1,0
47,Doctorate,Married-civ-spouse,Prof-specialty,3,0,40,0,1
48,Some-college,Married-civ-spouse,Other-service,1,1,60,1,0
38,Some-college,Married-civ-spouse,other,1,0,75,1,1
19,Some-college,Never-married,other,1,1,30,1,0
37,Some-college,Widowed,Machine-op-inspct,1,0,40,0,0
37,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,44,1,0
39,HS-grad,Widowed,Prof-specialty,1,1,60,1,0
35,HS-grad,Separated,Transport-moving,1,0,40,1,0
33,HS-grad,Divorced,Other-service,1,0,60,1,0
56,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
23,5th-6th,Never-married,Handlers-cleaners,1,0,40,0,0
25,Some-college,Never-married,Adm-clerical,1,1,40,1,0
47,Assoc-acdm,Married-civ-spouse,Adm-clerical,1,0,55,1,1
32,HS-grad,Married-civ-spouse,Prof-specialty,1,0,40,1,1
24,HS-grad,Never-married,Adm-clerical,1,1,30,1,0
32,Bachelors,Never-married,Sales,1,0,35,1,1
41,Bachelors,Never-married,Adm-clerical,1,1,35,0,0
32,HS-grad,Divorced,Adm-clerical,1,1,38,1,1
37,Prof-school,Never-married,Prof-specialty,1,0,55,1,1
39,Some-college,Married-civ-spouse,Sales,1,0,50,1,1
66,HS-grad,Married-civ-spouse,Transport-moving,1,0,50,1,1
18,Some-college,Never-married,other,3,1,25,1,0
23,Bachelors,Never-married,Exec-managerial,1,1,40,1,0
44,HS-grad,Never-married,Other-service,2,1,40,1,0
45,Some-college,Married-civ-spouse,Transport-moving,1,0,70,1,0
42,Some-college,Separated,Prof-specialty,1,1,40,1,0
40,Some-college,Divorced,Exec-managerial,1,0,30,1,0
20,Some-college,Never-married,Tech-support,1,0,40,1,0
26,Some-college,Never-married,Other-service,1,1,40,1,0
25,11th,Never-married,Machine-op-inspct,1,0,40,1,0
40,HS-grad,Divorced,Adm-clerical,1,0,40,1,0
54,Assoc-acdm,Married-spouse-absent,Machine-op-inspct,3,1,40,0,0
33,Assoc-voc,Married-civ-spouse,Craft-repair,1,0,60,1,0
56,Assoc-voc,Married-spouse-absent,Sales,1,0,46,1,0
27,11th,Never-married,Craft-repair,2,0,47,1,0
31,7th-8th,Never-married,Farming-fishing,1,0,60,0,0
61,Bachelors,Married-civ-spouse,other,3,0,24,1,1
22,Some-college,Never-married,Sales,1,1,20,1,0
32,HS-grad,Divorced,Other-service,1,1,45,1,0
29,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,0
34,HS-grad,Never-married,Adm-clerical,1,1,40,1,0
56,10th,Married-civ-spouse,Craft-repair,1,0,35,0,0
35,Assoc-voc,Married-civ-spouse,Transport-moving,1,0,99,1,0
25,HS-grad,Married-civ-spouse,Adm-clerical,1,1,40,1,0
22,11th,Married-civ-spouse,Machine-op-inspct,1,1,40,0,0
19,12th,Never-married,Machine-op-inspct,1,0,40,1,0
35,11th,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
35,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
48,HS-grad,Divorced,Other-service,1,1,35,1,0
52,Some-college,Married-civ-spouse,Sales,1,0,40,1,0
39,Bachelors,Married-civ-spouse,Prof-specialty,1,0,43,1,1
32,HS-grad,Divorced,Other-service,3,0,40,1,0
27,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,0
34,Bachelors,Never-married,Prof-specialty,1,1,40,1,0
31,Some-college,Separated,Other-service,1,1,35,1,0
47,Some-college,Married-civ-spouse,Farming-fishing,1,0,72,1,0
37,Bachelors,Divorced,Exec-managerial,1,1,40,1,0
47,Some-college,Married-spouse-absent,Tech-support,1,0,40,1,0
47,Masters,Married-civ-spouse,Sales,1,0,50,1,1
45,5th-6th,Married-spouse-absent,Other-service,1,0,40,0,0
51,Some-college,Married-civ-spouse,Craft-repair,1,0,40,1,0
24,Bachelors,Never-married,Prof-specialty,1,0,40,1,0
59,Doctorate,Married-civ-spouse,Prof-specialty,1,0,40,1,0
27,Assoc-voc,Married-civ-spouse,Craft-repair,1,0,48,1,0
33,11th,Married-civ-spouse,Craft-repair,1,0,40,1,0
55,HS-grad,Separated,Adm-clerical,1,1,40,1,1
62,Doctorate,Married-civ-spouse,Prof-specialty,1,0,80,1,1
37,HS-grad,Married-civ-spouse,Farming-fishing,1,0,70,1,0
45,Bachelors,Never-married,Prof-specialty,1,1,50,1,0
25,Bachelors,Never-married,Exec-managerial,3,1,40,1,0
34,HS-grad,Married-civ-spouse,Exec-managerial,1,0,40,1,0
50,HS-grad,Never-married,Craft-repair,1,0,55,1,0
29,Bachelors,Married-civ-spouse,Exec-managerial,1,0,55,1,0
32,Assoc-acdm,Married-civ-spouse,Farming-fishing,1,0,40,1,0
48,10th,Never-married,Priv-house-serv,1,1,40,1,0
34,Some-college,Married-civ-spouse,Handlers-cleaners,1,0,52,1,1
50,HS-grad,Married-civ-spouse,Adm-clerical,2,0,40,1,0
38,HS-grad,Divorced,Sales,1,0,46,1,0
52,HS-grad,Divorced,Adm-clerical,1,1,40,1,0
41,HS-grad,Divorced,Handlers-cleaners,1,0,48,1,0
31,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,48,1,0
31,HS-grad,Never-married,Craft-repair,1,0,40,1,0
50,Bachelors,Married-civ-spouse,Exec-managerial,1,0,55,1,1
23,Some-college,Never-married,Protective-serv,3,1,40,1,1
52,Some-college,Divorced,Sales,2,1,40,1,0
33,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
32,Some-college,Divorced,Other-service,1,1,30,1,0
48,Some-college,Married-civ-spouse,Handlers-cleaners,1,1,40,0,0
40,Masters,Married-civ-spouse,Sales,1,0,43,1,1
22,Some-college,Never-married,Tech-support,1,0,50,1,0
55,HS-grad,Never-married,Other-service,1,1,24,1,0
58,11th,Married-spouse-absent,other,1,1,20,1,0
43,Assoc-voc,Married-civ-spouse,Farming-fishing,1,0,88,1,0
34,Masters,Married-civ-spouse,Exec-managerial,1,0,55,1,1
19,HS-grad,Never-married,Machine-op-inspct,1,0,40,1,0
50,Masters,Married-civ-spouse,Prof-specialty,1,0,52,1,1
73,HS-grad,Married-spouse-absent,other,1,1,20,0,0
27,HS-grad,Married-civ-spouse,Machine-op-inspct,2,0,40,1,0
62,Doctorate,Married-civ-spouse,Prof-specialty,1,0,45,1,1
57,Masters,Married-civ-spouse,Exec-managerial,1,0,45,1,1
34,Masters,Married-civ-spouse,Exec-managerial,3,0,40,0,1
22,HS-grad,Never-married,Machine-op-inspct,1,0,30,1,0
22,Some-college,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
29,Some-college,Never-married,Exec-managerial,2,1,50,1,0
34,HS-grad,Divorced,Exec-managerial,1,1,35,1,1
17,11th,Never-married,other,1,1,45,1,0
35,Bachelors,Never-married,Prof-specialty,1,0,50,1,0
65,Bachelors,Married-civ-spouse,Sales,1,0,24,1,1
27,Some-college,Married-civ-spouse,Adm-clerical,1,0,40,1,0
46,Bachelors,Married-civ-spouse,Craft-repair,1,0,50,1,1
35,Doctorate,Married-spouse-absent,Prof-specialty,3,0,60,0,1
38,Assoc-voc,Married-civ-spouse,Transport-moving,1,0,70,1,0
36,Bachelors,Divorced,Adm-clerical,2,1,40,1,0
49,Bachelors,Married-civ-spouse,Exec-managerial,1,0,40,1,1
54,HS-grad,Married-civ-spouse,Exec-managerial,1,0,30,1,0
30,Bachelors,Married-civ-spouse,Prof-specialty,1,0,40,1,1
26,Some-college,Never-married,Transport-moving,1,0,40,1,0
32,Bachelors,Married-spouse-absent,Exec-managerial,1,0,55,1,0
23,HS-grad,Never-married,Adm-clerical,1,0,36,1,0
40,Bachelors,Never-married,Tech-support,1,1,45,1,1
29,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,1
28,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,1
41,Some-college,Married-civ-spouse,Adm-clerical,1,0,40,1,1
34,11th,Married-civ-spouse,Machine-op-inspct,2,0,40,1,0
37,HS-grad,Never-married,Machine-op-inspct,2,0,20,1,0
39,Some-college,Married-civ-spouse,Transport-moving,1,0,40,1,0
29,HS-grad,Married-civ-spouse,Sales,1,0,40,1,1
55,HS-grad,Divorced,Craft-repair,1,0,40,1,0
30,Some-college,Married-civ-spouse,Exec-managerial,1,0,50,1,1
33,Doctorate,Never-married,Prof-specialty,1,0,40,1,0
55,Assoc-voc,Married-civ-spouse,Craft-repair,1,0,40,1,0
33,HS-grad,Never-married,Transport-moving,1,0,40,1,0
47,Some-college,Married-civ-spouse,Craft-repair,1,0,50,1,1
28,Bachelors,Never-married,Sales,2,0,50,1,0
33,HS-grad,Divorced,Machine-op-inspct,1,0,49,1,0
62,HS-grad,Separated,Prof-specialty,1,1,40,1,0
49,Some-college,Widowed,other,1,1,60,1,0
42,HS-grad,Separated,Transport-moving,1,0,27,1,0
63,Some-college,Married-civ-spouse,Sales,1,0,15,1,0
21,HS-grad,Never-married,Machine-op-inspct,1,0,40,1,0
65,HS-grad,Married-civ-spouse,Sales,1,0,40,1,0
28,Assoc-acdm,Married-civ-spouse,Adm-clerical,3,0,40,1,0
51,Masters,Married-civ-spouse,Prof-specialty,1,1,55,0,1
33,Bachelors,Married-civ-spouse,Prof-specialty,1,0,40,0,0
67,7th-8th,Married-civ-spouse,Farming-fishing,1,0,12,1,0
36,11th,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
19,Some-college,Never-married,Tech-support,1,1,30,1,0
60,HS-grad,Married-civ-spouse,Tech-support,1,0,40,1,0
26,Bachelors,Never-married,Exec-managerial,1,0,40,1,0
35,9th,Married-civ-spouse,Craft-repair,1,0,40,1,0
28,HS-grad,Married-civ-spouse,Transport-moving,1,0,50,1,0
67,Assoc-acdm,Divorced,Tech-support,1,1,40,1,0
31,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,0
49,Some-college,Married-civ-spouse,Craft-repair,1,0,40,1,1
64,HS-grad,Married-civ-spouse,Prof-specialty,1,0,30,1,0
24,HS-grad,Never-married,other,1,1,40,1,0
19,Some-college,Never-married,other,1,0,32,1,0
40,Some-college,Divorced,Sales,1,1,40,1,0
35,HS-grad,Separated,Protective-serv,1,0,42,1,0
19,Some-college,Never-married,Adm-clerical,1,1,8,1,0
53,Some-college,Married-civ-spouse,Craft-repair,1,0,40,1,0
57,Some-college,Widowed,Sales,1,1,40,1,0
47,HS-grad,Married-civ-spouse,Craft-repair,1,0,60,1,1
47,Some-college,Divorced,Adm-clerical,1,1,42,1,0
38,HS-grad,Married-civ-spouse,Adm-clerical,1,0,55,1,1
38,HS-grad,Never-married,Transport-moving,1,0,40,1,0
35,Bachelors,Married-civ-spouse,Adm-clerical,1,0,40,1,0
58,Some-college,Married-civ-spouse,Craft-repair,1,0,50,1,0
56,Bachelors,Married-civ-spouse,Sales,1,0,40,1,1
24,Bachelors,Never-married,other,1,1,40,1,0
36,HS-grad,Divorced,Other-service,1,1,40,1,0
57,11th,Divorced,Other-service,2,0,54,1,0
60,Some-college,Married-civ-spouse,Exec-managerial,1,0,40,1,1
81,HS-grad,Widowed,Sales,1,1,40,0,0
46,5th-6th,Widowed,Machine-op-inspct,1,1,40,0,0
18,11th,Never-married,Other-service,1,0,10,1,0
42,HS-grad,Married-civ-spouse,Sales,1,0,40,1,0
26,HS-grad,Never-married,Handlers-cleaners,1,0,40,1,0
31,Bachelors,Never-married,Sales,1,1,40,1,0
26,Masters,Never-married,Tech-support,1,1,40,0,0
39,Some-college,Married-civ-spouse,Machine-op-inspct,1,0,60,1,0
31,Assoc-acdm,Married-civ-spouse,Exec-managerial,1,0,38,1,1
28,Some-college,Never-married,Handlers-cleaners,3,0,47,0,0
34,HS-grad,Divorced,Craft-repair,1,0,40,1,0
53,HS-grad,Married-civ-spouse,Transport-moving,1,0,45,1,0
41,HS-grad,Never-married,Craft-repair,1,0,50,1,0
34,9th,Never-married,Other-service,2,0,38,1,0
61,Bachelors,Married-civ-spouse,Prof-specialty,1,1,30,1,0
46,Bachelors,Married-civ-spouse,Prof-specialty,1,0,60,1,0
34,Some-college,Divorced,Machine-op-inspct,1,1,40,1,0
67,HS-grad,Married-civ-spouse,Other-service,1,0,10,1,0
36,HS-grad,Never-married,Craft-repair,1,0,43,1,0
31,Prof-school,Never-married,Prof-specialty,1,0,50,1,0
35,HS-grad,Never-married,Other-service,1,1,40,1,0
37,Masters,Married-civ-spouse,Exec-managerial,1,0,50,1,1
27,Some-college,Married-civ-spouse,Adm-clerical,1,1,30,1,1
23,Some-college,Never-married,Adm-clerical,3,1,40,1,0
20,Some-college,Never-married,Sales,1,1,20,1,0
72,7th-8th,Married-civ-spouse,Handlers-cleaners,1,1,10,0,0
61,HS-grad,Widowed,Sales,1,0,50,1,0
41,Bachelors,Married-civ-spouse,Prof-specialty,1,0,50,1,0
45,HS-grad,Never-married,Other-service,2,1,40,1,0
24,Bachelors,Never-married,Sales,1,1,40,1,0
22,Some-college,Never-married,other,1,0,40,1,0
20,HS-grad,Never-married,other,1,0,60,1,0
35,Some-college,Separated,Transport-moving,2,0,40,1,0
44,Masters,Married-civ-spouse,Prof-specialty,1,1,40,1,1
30,Some-college,Married-civ-spouse,Craft-repair,1,0,40,1,0
64,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,48,1,0
69,HS-grad,Married-civ-spouse,Sales,1,0,35,1,0
70,HS-grad,Married-civ-spouse,Other-service,1,0,16,1,0
42,HS-grad,Married-civ-spouse,Transport-moving,1,0,45,1,0
22,Bachelors,Never-married,Other-service,1,1,35,0,0
17,10th,Never-married,Sales,1,1,24,1,0
51,HS-grad,Married-civ-spouse,Farming-fishing,1,0,50,1,1
30,11th,Never-married,Transport-moving,1,0,30,1,0
31,Bachelors,Never-married,Exec-managerial,2,1,40,1,0
50,Masters,Married-civ-spouse,Exec-managerial,1,0,50,1,1
30,Assoc-voc,Never-married,Exec-managerial,1,0,36,1,0
43,HS-grad,Married-spouse-absent,Adm-clerical,1,1,40,1,0
22,Bachelors,Never-married,Adm-clerical,1,1,40,1,0
32,HS-grad,Married-civ-spouse,Handlers-cleaners,1,0,44,1,0
32,Some-college,Never-married,Other-service,1,0,50,1,0
37,HS-grad,Never-married,Farming-fishing,1,0,35,1,0
62,Assoc-voc,Widowed,Sales,1,1,33,1,0
36,Bachelors,Divorced,Prof-specialty,1,0,50,1,1
29,Bachelors,Never-married,Prof-specialty,1,0,40,1,0
19,Some-college,Never-married,Sales,1,1,25,1,0
64,Bachelors,Married-civ-spouse,Exec-managerial,1,0,45,1,0
32,Some-college,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
30,HS-grad,Never-married,Adm-clerical,1,1,40,1,0
24,Bachelors,Never-married,Prof-specialty,1,1,40,1,0
20,11th,Never-married,Craft-repair,1,0,40,1,0
33,Bachelors,Married-civ-spouse,Adm-clerical,1,1,5,1,1
50,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,48,1,1
45,Masters,Never-married,Exec-managerial,1,1,40,1,0
38,Some-college,Married-civ-spouse,Transport-moving,1,0,40,1,1
51,Assoc-acdm,Married-civ-spouse,Sales,1,0,45,1,0
47,Masters,Married-civ-spouse,Exec-managerial,1,0,50,1,1
53,Masters,Married-civ-spouse,Exec-managerial,1,0,40,1,1
33,Assoc-voc,Divorced,Tech-support,2,0,50,1,0
38,Some-college,Married-civ-spouse,Adm-clerical,1,0,40,1,1
47,Masters,Divorced,Exec-managerial,1,1,50,1,0
17,11th,Never-married,Sales,1,1,24,1,0
21,HS-grad,Divorced,Machine-op-inspct,2,1,40,1,0
41,Bachelors,Married-civ-spouse,Farming-fishing,1,0,45,1,1
28,Some-college,Divorced,Craft-repair,1,0,35,1,0
47,11th,Divorced,Sales,1,1,28,1,0
38,Doctorate,Married-civ-spouse,Prof-specialty,1,0,55,1,1
54,Some-college,Married-civ-spouse,Prof-specialty,3,0,50,1,1
45,Some-college,Married-civ-spouse,Craft-repair,1,0,48,1,1
45,HS-grad,Divorced,Adm-clerical,1,1,40,1,0
29,Masters,Married-civ-spouse,Prof-specialty,1,0,50,1,0
44,Doctorate,Married-civ-spouse,Prof-specialty,1,1,40,1,1
66,HS-grad,Married-civ-spouse,Farming-fishing,1,0,10,1,0
35,Bachelors,Married-civ-spouse,Sales,1,0,55,1,0
66,Bachelors,Married-civ-spouse,Exec-managerial,1,0,30,1,0
24,Some-college,Never-married,Adm-clerical,1,1,20,1,0
30,Some-college,Never-married,Adm-clerical,2,0,25,1,0
38,Some-college,Divorced,Adm-clerical,2,0,40,1,0
17,11th,Never-married,Adm-clerical,1,0,20,1,0
20,HS-grad,Never-married,Other-service,1,1,40,1,0
54,5th-6th,Married-civ-spouse,other,1,0,40,1,0
45,Assoc-acdm,Married-civ-spouse,Sales,1,0,40,1,1
32,Some-college,Divorced,Other-service,1,1,30,0,0
18,10th,Never-married,Other-service,1,1,12,1,0
33,Masters,Married-civ-spouse,Prof-specialty,3,0,20,0,0
37,Assoc-voc,Divorced,Handlers-cleaners,2,1,40,1,0
28,Some-college,Never-married,Sales,1,0,40,1,0
60,HS-grad,Widowed,Exec-managerial,1,1,40,1,0
30,Assoc-voc,Never-married,other,1,0,30,1,0
36,HS-grad,Married-civ-spouse,Craft-repair,1,0,50,1,0
19,HS-grad,Never-married,Other-service,1,1,35,1,0
53,Some-college,Married-civ-spouse,Exec-managerial,1,0,40,1,1
57,10th,Widowed,Adm-clerical,1,1,8,1,0
32,Some-college,Married-civ-spouse,Craft-repair,1,0,40,1,1
32,HS-grad,Never-married,Adm-clerical,1,1,40,1,0
35,10th,Married-civ-spouse,Other-service,1,1,2,1,0
51,HS-grad,Married-civ-spouse,Sales,1,0,50,1,0
38,Some-college,Married-civ-spouse,other,1,0,40,1,0
46,Masters,Married-civ-spouse,Prof-specialty,1,0,40,1,1
31,9th,Never-married,Machine-op-inspct,1,0,40,0,0
29,Some-college,Married-civ-spouse,Adm-clerical,1,1,40,1,1
40,HS-grad,Divorced,Handlers-cleaners,2,1,40,1,0
52,HS-grad,Married-civ-spouse,Sales,1,0,50,0,0
42,Some-college,Married-civ-spouse,Farming-fishing,1,0,66,1,0
42,Masters,Married-civ-spouse,Exec-managerial,1,0,50,1,1
43,HS-grad,Married-civ-spouse,Adm-clerical,1,0,55,1,1
38,Bachelors,Married-civ-spouse,Exec-managerial,3,1,40,0,1
34,HS-grad,Married-civ-spouse,Transport-moving,1,0,40,1,0
27,Masters,Never-married,Prof-specialty,1,0,50,1,0
47,HS-grad,Never-married,Farming-fishing,3,0,40,0,0
31,Some-college,Never-married,Handlers-cleaners,1,0,40,1,0
20,Some-college,Never-married,Machine-op-inspct,1,0,40,1,0
48,Bachelors,Married-civ-spouse,Sales,1,0,80,1,1
57,Some-college,Widowed,Adm-clerical,3,1,40,1,0
28,11th,Never-married,other,1,0,40,0,0
63,HS-grad,Married-civ-spouse,Farming-fishing,1,0,80,1,0
24,11th,Never-married,Prof-specialty,2,1,30,1,0
28,Some-college,Never-married,Sales,1,0,90,1,0
64,7th-8th,Married-civ-spouse,Farming-fishing,1,0,60,1,0
29,Masters,Married-civ-spouse,Exec-managerial,1,0,40,1,1
23,HS-grad,Widowed,Exec-managerial,1,0,38,1,0
46,Bachelors,Married-civ-spouse,Adm-clerical,1,1,40,1,1
77,HS-grad,Widowed,Craft-repair,1,1,5,1,0
31,5th-6th,Married-civ-spouse,Craft-repair,1,0,40,0,0
46,Assoc-acdm,Married-civ-spouse,Exec-managerial,1,0,60,1,1
25,HS-grad,Never-married,Machine-op-inspct,2,1,40,1,0
20,HS-grad,Never-married,Adm-clerical,1,0,40,1,0
35,Bachelors,Never-married,Exec-managerial,1,1,50,1,1
47,HS-grad,Never-married,Exec-managerial,1,0,41,1,0
52,Bachelors,Married-civ-spouse,Exec-managerial,1,0,40,1,1
31,Bachelors,Never-married,Prof-specialty,1,1,40,1,0
28,Bachelors,Never-married,Adm-clerical,3,1,40,1,1
31,HS-grad,Married-civ-spouse,Exec-managerial,1,0,40,1,1
41,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,1
23,Some-college,Never-married,Adm-clerical,1,0,30,1,0
40,Masters,Married-civ-spouse,Prof-specialty,2,0,40,1,1
21,Some-college,Never-married,Prof-specialty,1,1,35,1,0
61,Assoc-voc,Divorced,Adm-clerical,2,1,32,1,0
34,Some-college,Never-married,Tech-support,1,0,40,1,0
44,HS-grad,Married-civ-spouse,Farming-fishing,1,0,40,1,0
26,Some-college,Never-married,Protective-serv,2,0,55,0,0
37,Assoc-acdm,Married-civ-spouse,Other-service,1,0,47,1,0
18,11th,Never-married,Handlers-cleaners,1,0,20,1,0
52,HS-grad,Married-civ-spouse,Transport-moving,1,0,55,1,0
31,HS-grad,Separated,Other-service,2,0,40,1,0
21,HS-grad,Never-married,Craft-repair,1,0,40,1,0
22,Some-college,Married-civ-spouse,Tech-support,3,1,15,1,0
22,HS-grad,Married-civ-spouse,Handlers-cleaners,1,0,40,1,0
40,Masters,Married-civ-spouse,Sales,1,0,40,1,0
41,7th-8th,Married-civ-spouse,Craft-repair,1,0,40,1,0
73,5th-6th,Widowed,Other-service,3,1,25,0,0
17,9th,Never-married,Sales,1,1,15,1,0
49,HS-grad,Widowed,Exec-managerial,2,1,35,1,0
42,Assoc-voc,Married-civ-spouse,Tech-support,1,0,40,1,1
35,HS-grad,Married-civ-spouse,Handlers-cleaners,1,0,40,1,1
45,Bachelors,Divorced,Adm-clerical,3,1,40,0,0
50,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,0
38,Bachelors,Never-married,Sales,1,1,42,1,0
18,10th,Never-married,Sales,1,1,25,1,0
17,11th,Never-married,Sales,1,0,6,1,0
33,HS-grad,Divorced,Craft-repair,1,0,40,1,0
43,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,1,1
43,Bachelors,Never-married,Other-service,1,0,40,1,0
37,HS-grad,Married-spouse-absent,Farming-fishing,1,0,12,0,0
52,7th-8th,Married-civ-spouse,Other-service,1,0,40,1,0
22,HS-grad,Never-married,Other-service,1,1,50,1,0
83,Some-college,Never-married,Exec-managerial,1,1,40,1,0
21,Some-college,Never-married,Other-service,1,0,35,1,0
45,Assoc-acdm,Married-civ-spouse,Protective-serv,1,0,72,1,1
40,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,0
61,Bachelors,Married-civ-spouse,Sales,1,0,32,1,1
23,Bachelors,Never-married,Adm-clerical,1,0,40,1,0
19,HS-grad,Never-married,Handlers-cleaners,2,0,40,1,0
47,Masters,Married-civ-spouse,Prof-specialty,2,1,35,1,1
32,Bachelors,Married-civ-spouse,Prof-specialty,1,0,50,1,1
24,Bachelors,Never-married,Prof-specialty,3,1,10,0,0
43,Bachelors,Married-civ-spouse,Prof-specialty,1,1,30,1,1
55,Doctorate,Married-civ-spouse,Prof-specialty,1,0,56,1,1
58,HS-grad,Married-civ-spouse,Sales,1,0,50,1,0
25,7th-8th,Married-civ-spouse,Farming-fishing,1,0,50,1,1
23,Some-college,Separated,Sales,2,1,35,1,0
44,Some-college,Married-civ-spouse,Handlers-cleaners,2,0,40,1,0
